Source,Subtopic1,Subtopic2,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example
Kelly List,A1,601-700,i samband med,Utställningen arrangeras i samband med festivalen.,"in connection with, regarding, concerning",The exhibition is organized in connection with the festival.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ett utskott,Förslaget skickades vidare till riksdagens utskott för vidare behandling.,"committee, board, commission",The proposal was forwarded to the parliamentary committee for further processing.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en ordning,Allt är i sin ordning.,"order, sequence, arrangement",Everything is in order.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,säkerhet,Polisen arbetar för att öka människors säkerhet i samhället.,"security, safety, protection",The police work to increase people's safety in society.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en bank,Jag går till banken för att ta ut pengar.,"bank, depository, treasury",I am going to the bank to withdraw money.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att önska Imp: önska, Pr: önskar, Pa: önskade, Sup: önskat",Jag önskar dig en trevlig resa.,"wish, desire, want",I wish you a pleasant journey.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,givetvis,Det är givetvis viktigt att vi kommer i tid till mötet.,"naturally, obviously, certainly",It is of course important that we arrive on time for the meeting.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,fredag,Jag jobbar på fredag.,"Friday, workday, weekday",I am working on Friday.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,statlig,Vinnova är en statlig myndighet som främjar forskning och innovation.,"state, public, governmental",Vinnova is a government agency that promotes research and innovation.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en söndag,Vi ses på söndag.,"Sunday, Lord's Day, Christian Sabbath",See you on Sunday.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,fel,Det var mitt fel att vi kom för sent.,"wrong, incorrect, erroneous",It was my fault that we arrived late.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,speciellt,Det här är ett speciellt tillfälle för oss alla.,"especially, particularly, specifically",This is a special occasion for all of us.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,röd,Jag har en röd bil.,"red, crimson, scarlet",I have a red car.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"en television (el. teve, tv)",Jag tittar på tv varje kväll.,"television, tv, telly",I watch TV every evening.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ett hot,Det är ett stort hot mot miljön.,"threat, danger, hazard",It is a great threat to the environment.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att publicera Imp: publicera, Pr: publicerar, Pa: publicerade, Sup: publicerat",Författaren planerar att publicera sin nya bok nästa månad.,"publish, print, issue",The author plans to publish their new book next month.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en stund,Vi satt och pratade en lång stund efter middagen.,"moment, instant, while",We sat and talked for a long time after dinner.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att tillhöra Imp: –, Pr: tillhör, Pa: tillhörde, Sup: tillhört",Boken verkar tillhöra henne.,"belong, pertain, appertain",The book seems to belong to her.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att omfatta Imp: omfatta, Pr: omfattar, Pa: omfattade, Sup: omfattat",Planen omfattar flera olika projekt.,"include, comprise, encompass",The plan includes several different projects.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ett material,Vi behöver mer material för att färdigställa projektet.,"material, substance, matter",We need more material to complete the project.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en pelare,Kyrkan vilar på stora vita pelare.,"pillar, column, post",The church rests on large white pillars.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,knappast,Det är knappast troligt att det kommer att regna idag.,"hardly, scarcely, barely",It is hardly likely that it will rain today.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att befinna Imp: befinn, Pr: befinner, Pa: befann, Sup: befunnit",Var befinner du dig just nu?,"be, exist, remain",Where are you located right now?,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,trevlig,Det var en trevlig fest igår kväll.,"pleasant, nice, friendly",It was a nice party last night.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att skilja Imp: skilj, Pr: skiljer, Pa: skilde, Sup: skilt",Det är svårt att skilja på tvillingarna.,"separate, distinguish, differentiate",It is difficult to tell the twins apart.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ens,Jag har inte ens hunnit äta frukost än.,"even, still, yet",I haven't even had time to eat breakfast yet.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en förmåga,Hon har en fantastisk förmåga att lära sig nya språk.,"ability, capability, capacity",She has a fantastic ability to learn new languages.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att döda Imp: döda, Pr: dödar, Pa: dödade, Sup: dövat",Många djur dog i skogsbranden.,"kill, murder, slay",Many animals died in the forest fire.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att peka Imp: peka, Pr: pekar, Pa: pekade, Sup: pekat",Han pekade på kartan.,"point, indicate, gesture",He pointed at the map.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en bedömning,Läraren gjorde en bedömning av elevernas kunskaper.,"assessment, evaluation, judgment",The teacher made an assessment of the students' knowledge.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att ringa Imp: ring, Pr: ringer, Pa: ringde, Sup: ringt",Jag ska ringa dig senare ikväll.,"call, phone, dial",I will call you later tonight.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att betrakta Imp: betrakta, Pr: betraktar, Pa: betraktade, Sup: betraktat",Jag betraktar honom som min bästa vän.,"regard, consider, view",I consider him my best friend.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en by,Huset ligger vid en sjö i byn.,"village, hamlet, settlement",The house is located by a lake in the village.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,utifrån,Vi fattar beslut utifrån den information vi har tillgänglig.,"outwardly, externally, apparently",We make decisions based on the information we have available.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en brist,Det råder en stor brist på utbildade lärare i regionen.,"shortage, lack, deficiency",There is a great shortage of trained teachers in the region.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att hänga Imp: häng, Pr: hänger, Pa: hängde, Sup: hängt",Jag ska hänga upp tavlan på väggen.,"hang, suspend, dangle",I am going to hang the painting on the wall.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en måndag,Vi ses på måndag.,"Monday, workday, weekday",See you on Monday.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,aktuell,Frågan är fortfarande aktuell för oss.,"current, topical, timely",The question is still relevant to us.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,någonsin (vardagl. nånsin),Har du någonsin varit i Sverige?,"ever, anytime, always",Have you ever been to Sweden?,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att tillåta Imp: tillåt, Pr: tillåter, Pa: tillät, Sup: tillåtit",Föräldrarna lät inte barnen titta på TV sent på kvällen.,"allow, permit, let",The parents did not allow the children to watch TV late at night.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ett universitet,Hon studerar vid ett universitet i Stockholm.,"university, college, academy",She is studying at a university in Stockholm.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en konsekvens,Hans beslut fick allvarliga konsekvenser för företaget.,"consequence, result, outcome",His decision had serious consequences for the company.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,hård,Sängen är ganska hård men jag sover gott ändå.,"hard, firm, tough",The bed is quite hard but I sleep well anyway.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en majoritet,En majoritet av rösterna gick till det vinnande partiet.,"majority, plurality, bulk",A majority of the votes went to the winning party.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en domstol,Domstolen meddelade sin dom i morse.,"court, tribunal, bench",The court announced its verdict this morning.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en lördag,Vi ska gå på bio på lördag.,"Saturday, Sabbath, weekend day",We are going to the cinema on Saturday.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,herr,"Förlåt, herrn, vet du vad klockan är?","mister, gentleman, sir","Excuse me, sir, do you know what time it is?",,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att förekomma Imp: förekom, Pr: förekommer, Pa: förekom, Sup: förekommit",Det kan förekomma regnskurar under eftermiddagen.,"occur, happen, exist",Rain showers may occur during the afternoon.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att stoppa Imp: stoppa, Pr: stoppar, Pa: stoppade, Sup: stoppat",Han glömde att stoppa bussen i tid.,"stop, halt, cease",He forgot to stop the bus in time.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en nyhet,Det var en spännande nyhet.,"news, report, tidings",That was exciting news.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en journalist,Hon arbetar som journalist på en stor tidning.,"journalist, reporter, correspondent",She works as a journalist at a large newspaper.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en kris,Landet befinner sig i en djup ekonomisk kris.,"crisis, emergency, catastrophe",The country is in a deep economic crisis.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att trycka Imp: tryck, Pr: trycker, Pa: tryckte, Sup: tryckt",Du måste trycka på knappen för att starta maskinen.,"press, push, shove",You must press the button to start the machine.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att rycka Imp: ryck, Pr: rycker, Pa: ryckte, Sup: ryckt",Han ryckte på axlarna när jag frågade honom vad som hade hänt.,"jerk, pull, tug",He shrugged his shoulders when I asked him what had happened.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,betydligt,Resultatet blev betydligt bättre än väntat.,"significantly, considerably, substantially",The result was significantly better than expected.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att kosta Imp: kosta, Pr: kostar, Pa: kostade, Sup: kostat",Hur mycket kommer det att kosta?,"cost, price, charge",How much will it cost?,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,numera (el. numer),Numera bor han i Stockholm.,"nowadays, currently, today",Nowadays he lives in Stockholm.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ett tillstånd,Hon behövde ett speciellt tillstånd för att parkera bilen här.,"condition, state, status",She needed a special permit to park the car here.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,igen,Kan vi ses snart igen?,"again, anew, afresh",Can we meet again soon?,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,imorgon (el. i morgon),Vi ses imorgon bitti.,"tomorrow, next day, morrow",See you tomorrow morning.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att uttrycka Imp: uttryck, Pr: uttrycker, Pa: uttryckte, Sup: uttryckt",Hon kan uttrycka sina känslor på ett tydligt sätt.,"express, voice, state",She can express her feelings in a clear way.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en slutsats,Vilken slutsats drog du av den här undersökningen?,"conclusion, deduction, inference",What conclusion did you draw from this investigation?,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,mitt,Det här är mitt hus.,"mid, middle, center",This is my house.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en stol,Han sitter på en stol vid bordet.,"chair, seat, stool",He is sitting on a chair at the table.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ytterligare,Vi behöver ytterligare information innan vi kan fatta ett beslut.,"further, additional, more",We need additional information before we can make a decision.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att resa Imp: res, Pr: reser, Pa: reste, Sup: rest",Jag älskar att resa till nya platser.,"travel, journey, trip",I love to travel to new places.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att förbättra Imp: förbättra, Pr: förbättrar, Pa: förbättrade, Sup: förbättrat",Vi måste arbeta hårt för att förbättra vår service.,"improve, enhance, better",We must work hard to improve our service.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att rädda Imp: rädda, Pr: räddar, Pa: räddade, Sup: räddat",Vi måste rädda miljön för framtida generationer.,"save, rescue, deliver",We must save the environment for future generations.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en list,Jag skrev en lista över saker jag behövde köpa.,"list, catalog, inventory",I wrote a list of things I needed to buy.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en relation,Vi har en bra relation.,"relation, connection, association",We have a good relationship.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att agera Imp: agera, Pr: agerar, Pa: agerade, Sup: agerat",Hon agerade snabbt för att hjälpa pojken.,"act, behave, perform",She acted quickly to help the boy.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,central,Stockholms centralstation ligger i centrala staden.,"central, middle, focal",Stockholm Central Station is located in the city center.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,flera,Det finns flera bilar på parkeringen.,"several, numerous, many",There are several cars in the parking lot.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en undersökning,Läkaren gjorde en noggrann undersökning av patienten.,"investigation, examination, survey",The doctor performed a thorough examination of the patient.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att uppnå Imp: uppnå, Pr: uppnår, Pa: uppnådde, Sup: uppnått",Det är svårt att uppnå sina mål utan hårt arbete.,"achieve, attain, accomplish",It is difficult to achieve one's goals without hard work.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en krona (förk. kr.),En kopp kaffe kostar tjugo kronor.,"crown, coin, currency",A cup of coffee costs twenty kronor.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,plötsligt,Plötsligt började det regna kraftigt.,"suddenly, abruptly, unexpectedly",Suddenly it started to rain heavily.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,naturlig,Det är naturligt att vara nervös före en intervju.,"natural, innate, organic",It is natural to be nervous before an interview.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en process,Det är en lång process att lära sig ett nytt språk.,"process, method, procedure",It is a long process to learn a new language.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ett uttryck,Det är ett vanligt uttryck i Sverige.,"expression, phrase, term",It is a common expression in Sweden.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en lista,Jag skrev en lista över saker jag behöver köpa.,"list, register, roll",I wrote a list of things I need to buy.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en sökning,Jag gjorde en sökning på nätet för att hitta mer information.,"search, lookup, quest",I did a search online to find more information.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att jämföra (förk. jfr) Imp: jämför, Pr: jämför, Pa: jämförde, Sup: jämfört",Det är svårt att jämföra priser mellan olika leverantörer.,"compare, contrast, correlate",It is difficult to compare prices between different providers.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att hantera Imp: hantera, Pr: hanterar, Pa: hanterade, Sup: hanterat",Hon lyckades hantera den svåra situationen på ett bra sätt.,"handle, manage, manipulate",She managed to handle the difficult situation in a good way.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att förvänta Imp: förvänta, Pr: förväntar, Pa: förväntade, Sup: förväntat",Jag förväntar mig att du kommer i tid.,"expect, anticipate, foresee",I expect you to be on time.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att vika Imp: vika, Pr: viker, Pa: vek, Sup: vikit",Kan du hjälpa mig att vika tvätten?,"fold, bend, crease",Can you help me fold the laundry?,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att döma Imp: döm, Pr: dömer, Pa: dömde, Sup: dömt",Man ska inte döma någon efter utseendet.,"judge, sentence, condemn",One should not judge anyone by their appearance.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att besöka Imp: besök, Pr: besöker, Pa: besökte, Sup: besökt",Jag vill besöka Stockholm i sommar.,"visit, call on, see",I want to visit Stockholm this summer.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att täcka Imp: täck, Pr: täcker, Pa: täckte, Sup: täckt",Snön kommer att täcka marken imorgon.,"cover, shield, overlay",The snow will cover the ground tomorrow.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att inleda Imp: inled, Pr: inleder, Pa: inledde, Sup: inlett",De inledde mötet med en kort presentation.,"initiate, begin, start",They initiated the meeting with a short presentation.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,en helg,Vad ska du göra i helgen?,"weekend, holiday, break",What are you doing this weekend?,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,"att undvika Imp: undvik, Pr: undviker, Pa: undvek, Sup: undvikit",Han försökte undvika att svara på frågan.,"avoid, evade, shun",He tried to avoid answering the question.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,601-700,ett ryck,Han fick ett plötsligt ryck och började städa hela lägenheten.,"jerk, twitch, pull",He had a sudden impulse and started cleaning the whole apartment.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,ett tryck,Han tryckte på knappen för att starta maskinen.,"pressure, stress, force",He pressed the button to start the machine.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att höja Imp: höj, Pr: höjer, Pa: höjde, Sup: höjt",Vi måste höja lönen för alla anställda.,"raise, lift, elevate",We must raise the salary for all employees.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en pappa,Pappa lagar middag ikväll.,"father, dad, papa",Dad is making dinner tonight.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,varken…eller,Hon dricker varken kaffe eller te på kvällen.,"neither...nor, none, neither",She drinks neither coffee nor tea in the evening.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,religiös,Han är en mycket religiös person som går i kyrkan varje söndag.,"religious, devout, pious",He is a very religious person who goes to church every Sunday.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att råka Imp: råka, Pr: råkar, Pa: råkade, Sup: råkat",Jag råkade spilla kaffe på min nya tröja.,"happen, occur, coincide",I happened to spill coffee on my new sweater.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,rent,Det är viktigt att hålla huset rent.,"purely, completely, entirely",It is important to keep the house clean.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,fantastisk,Vi hade en fantastisk semester i skärgården.,"fantastic, amazing, wonderful",We had a fantastic holiday in the archipelago.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att upptäcka Imp: upptäck, Pr: upptäcker, Pa: upptäckte, Sup: upptäckt",Forskarna hoppas kunna upptäcka en ny planet.,"discover, find, detect",The researchers hope to be able to discover a new planet.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att erkänna Imp: erkänn, Pr: erkänner, Pa: erkände, Sup: erkänt",Han vägrade att erkänna sitt misstag.,"confess, admit, acknowledge",He refused to admit his mistake.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,historisk,Stockholm har många historiska byggnader.,"historical, past, ancient",Stockholm has many historical buildings.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en rest,Jag behöver lite vila efter en lång dag på jobbet.,"remainder, rest, residue",I need some rest after a long day at work.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en andel,En stor andel av befolkningen arbetar nu hemifrån.,"share, portion, part",A large proportion of the population now works from home.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,ett besök,Vi ser fram emot ditt besök nästa vecka.,"visit, stay, call",We look forward to your visit next week.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,teknisk,Bilen stannade på grund av ett tekniskt fel.,"technical, technological, mechanical",The car stopped because of a technical fault.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att kasta Imp: kasta, Pr: kastar, Pa: kastade, Sup: kastat",Han kastade bollen till sin hund.,"throw, cast, toss",He threw the ball to his dog.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en hemsida,Besök vår hemsida för mer information.,"homepage, website, webpage",Visit our website for more information.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att bedöma Imp: bedöm, Pr: bedömer, Pa: bedömde, Sup: bedömt",Det är svårt att bedöma situationen just nu.,"assess, evaluate, judge",It is difficult to assess the situation right now.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en torsdag,Vi ses på torsdag!,"Thursday, weekday, day",See you on Thursday!,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en tillväxt,Landets ekonomiska tillväxt har varit stabil under det senaste året.,"growth, development, increase",The country's economic growth has been stable over the past year.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en forskare,Forskarna arbetar på ett nytt projekt om klimatförändringar.,"researcher, scientist, scholar",The researchers are working on a new project about climate change.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en vilja,Jag vill resa till Sverige nästa sommar.,"will, desire, wish",I want to travel to Sweden next summer.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en onsdag,Vi ses på onsdag nästa vecka.,"Wednesday, hump day, midweek",See you on Wednesday next week.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en sol,Idag skiner solen och det är varmt ute.,"sun, star, daystar",Today the sun is shining and it is warm outside.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en analys,Forskaren presenterade sin analys av resultaten.,"analysis, examination, investigation",The researcher presented their analysis of the results.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,ovan,Solen står högt ovan molnen.,"above, overhead, aloft",The sun is high above the clouds.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en lagstiftning,Regeringen föreslog en ny lagstiftning för att skydda miljön.,"legislation, lawmaking, statutes",The government proposed new legislation to protect the environment.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,militär,Han tjänstgjorde i det militära i två år.,"military, martial, soldierly",He served in the military for two years.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att toppa Imp: toppa, Pr: toppar, Pa: toppade, Sup: toppat",Hon toppade listan över landets bästa idrottare.,"top, cap, peak",She topped the list of the country's best athletes.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en sort,Vilken sort är bäst?,"sort, kind, type",Which kind is the best?,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en fördel,En stor fördel med det här jobbet är den flexibla arbetstiden.,"advantage, benefit, edge",A big advantage of this job is the flexible working hours.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att skydda Imp: skydda, Pr: skyddar, Pa: skyddade, Sup: skyddat",Vi måste skydda naturen för framtida generationer.,"protect, shield, guard",We must protect nature for future generations.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att nyttja Imp: nyttja, Pr: nyttjar, Pa: nyttjade, Sup: nyttjat",Vi kan nyttja den här tekniken för att förbättra resultatet.,"use, utilize, employ",We can use this technology to improve the result.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att utnyttja Imp: utnyttja, Pr: utnyttjar, Pa: utnyttjade, Sup: utnyttjat",Vi måste utnyttja alla tillgängliga resurser för att lyckas.,"utilize, use, exploit",We must utilize all available resources to succeed.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en teori,Han presenterade en ny teori om universums uppkomst.,"theory, hypothesis, concept",He presented a new theory about the origin of the universe.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,fransk,Jag läser en fransk bok.,"French, Gallic, Parisian",I am reading a French book.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att pågå Imp: pågå, Pr: pågår, Pa: pågick, Sup: pågått",Mötet kommer att pågå i två timmar.,"continue, proceed, persist",The meeting will go on for two hours.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,en samling,Han har en stor samling av gamla mynt.,"collection, gathering, assembly",He has a large collection of old coins.,,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,snarare,"Det är inte kallt, utan snarare ganska varmt idag.","rather, sooner, instead","It is not cold, but rather quite warm today.",,,,,,,,,,,,,,,,,,,,,,
Kelly List,A1,701-800,"att försvara Imp: försvara, Pr: försvarar, Pa: försvarade, Sup: försvarat",Vi måste försvara våra mänskliga rättigheter.,"defend, protect, safeguard",We must defend our human rights.,,,,,,,,,,,,,,,,,,,,,,
