Source,Subtopic1,Subtopic2,WordType,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example,Present,PresentTranslation,PresentExample,PresentExampleTranslation,Preteritum,PreteritumTranslation,PreteritumExample,PreteritumExampleTranslation,Supinium,SupiniumTranslation,SupiniumExample,SupiniumExampleTranslation,ID,SwedishExampleNote,PresentExampleNote,PreteritumExampleNote,SupiniumExampleNote
Kelly List,A1,1 to 100,Det,Den,Jag ser den röda bilen på parkeringen.,"it, that, this",I see the red car in the parking lot.,"bueno, bien",Es una muy buena película.,خوب,فیلم بسیار خوبی است.,καλός,Είναι μια πολύ καλή ταινία.,"хороший, добрий, гарний",Це дуже хороший фільм.,хороший,Это очень хороший фильм.,"अच्छा, बढ़िया, ठीक",यह एक बहुत अच्छी फिल्म है।,"ভালো, চমৎকার, উত্তম",এটি একটি খুব ভালো সিনেমা।,"i mirë, mirë, vlefshëm",Është një film shumë i mirë.,"iyi, güzel, hoş",Bu çok iyi bir film.,"baik, bagus, elok",Ia adalah sebuah filem yang sangat baik.,"mabuti, magaling, mahusay",Napaka-gandang pelikula nito.,,,,,,,,,,,,,34
Kelly List,A1,1 to 100,Det,En,Jag har en hund.,"one, single, individual",I have a dog.,que,Es el libro que estoy leyendo ahora mismo.,که,این کتابی است که من در حال حاضر می‌خوانم.,που,Είναι το βιβλίο που διαβάζω αυτή τη στιγμή.,"що, який, котрий","Це книга, яку я зараз читаю.","который, которая, которое, которые","Это книга, которую я сейчас читаю.","जो, जिसे, कि",यह वही किताब है जिसे मैं अभी पढ़ रहा हूँ।,"যে, যা, যিনি",এটি সেই বই যা আমি এখন পড়ছি।,"që, i cili, e cila",Është libri që po lexoj tani.,ki,Şu an okuduğum kitaptır.,"yang, yang mana",Ia adalah buku yang sedang saya baca sekarang.,"na, na si, na ang",Ito ang aklat na binabasa ko ngayon.,,,,,,,,,,,,,35
Kelly List,A1,1 to 100,Det,Ett,Jag har ett rött hus.,"one, single, solitary",I have a red house.,"uno, se, la gente",Uno nunca puede estar completamente seguro de lo que pasará en el futuro.,آدم، انسان، شخص,هرگز نمی‌توان از آنچه در آینده رخ می‌دهد کاملاً مطمئن بود.,"κανείς, ένας, οι άνθρωποι",Κανείς δεν μπορεί ποτέ να είναι απόλυτα σίγουρος για το τι θα συμβεί στο μέλλον.,"людина, люди, можна","Ніколи не можна бути повністю впевненим у тому, що станеться в майбутньому.","человек, люди, можно","Никогда нельзя быть полностью уверенным в том, что произойдет в будущем.","इंसान, मनुष्य, व्यक्ति","भविष्य में क्या होगा, इसके बारे में कोई भी कभी पूरी तरह से आश्वस्त नहीं हो सकता है।","মানুষ, কেউ, লোকজন",ভবিষ্যতে কী ঘটবে সে সম্পর্কে কেউ কখনও পুরোপুরি নিশ্চিত হতে পারে না।,"njeri, njeriu",Asnjëherë nuk mund të jesh plotësisht i sigurt për atë që ndodh në të ardhmen.,"insan, kişi, biri",Gelecekte ne olacağından hiçbir zaman tamamen emin olunamaz.,"seseorang, orang",Seseorang tidak akan pernah dapat merasa pasti sepenuhnya tentang apa yang akan berlaku di masa depan.,"tao, ang isa, ang tao",Hindi kailanman magiging ganap na sigurado ang isang tao sa kung ano ang mangyayari sa hinaharap.,,,,,,,,,,,,,36
Kelly List,A1,1 to 100,Noun,En Del,Jag åt en del av kakan.,"part, share, portion",I ate a part of the cake.,remar,"Después de un largo día de trabajo, necesito algo de paz y tranquilidad.",پارو زدن,بعد از یک روز کاری طولانی، به کمی آرامش و استراحت نیاز دارم.,κωπηλατώ,"Μετά από μια κουραστική μέρα στη δουλειά, χρειάζομαι λίγη ηρεμία και γαλήνη.","веслувати, гребти",Після тривалого робочого дня мені потрібен спокій і відпочинок.,"грести, весловать, гребля",После долгого рабочего дня мне нужно немного тишины и покоя.,"खेना, चप्पू चलाना, नाव चलाना","एक लंबे कार्यदिवस के बाद, मुझे थोड़े चैन और सुकून की ज़रूरत है।","দাঁড় টানা, বৈঠা বাওয়া, নৌকা চালানো",একটি দীর্ঘ কর্মদিবসের পর আমার কিছুটা শান্তি ও বিশ্রামের প্রয়োজন।,"të lundrosh, të rremosh, të vozitësh","Pas një dite të gjatë pune, kam nevojë për pak qetësi.",kürek çekmek,Uzun bir iş gününden sonra biraz huzur ve sessizliğe ihtiyacım var.,"mendayung, berdayuh, mengayuh","Selepas hari kerja yang panjang, saya memerlukan sedikit ketenangan dan kedamaian.","magsagwan, sumagwan, sagwanan","Pagkatapos ng mahabang araw ng pagtatrabaho, kailangan ko ng kaunting katahimikan at pahinga.",,,,,,,,,,,,,37
Kelly List,A1,1 to 100,Noun,En Tid,Jag har inte tid just nu.,"time, period, era",I do not have time right now.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,The language entered is not supported at this time.,,,,,,,,,,,,,38
Kelly List,A1,1 to 100,Noun,Ett År,Jag fyller tjugo år nästa vecka.,"year, twelvemonth, annum",I am turning twenty years old next week.,"les, ellos, ellas",Les di el libro.,آن‌ها,من کتاب را به آن‌ها دادم.,τους,Τους έδωσα το βιβλίο.,"їм, їх, ними",Я дав їм книгу.,их,Я дал им книгу.,"उन्हें, उनको",मैंने उन्हें किताब दी।,"তাদের, এগুলো, সেগুলো",আমি তাদের বইটি দিয়েছি।,"atyre, ata, ato",Unë ua dhashë atyre librin.,"onları, onlara",Onlara kitabı verdim.,"mereka, itu, tersebut",Saya memberi mereka buku itu.,"sila, kanila, nila",Ibinigay ko sa kanila ang libro.,,,,,,,,,,,,,39
Kelly List,A1,1 to 100,Particle,Upp,Hon gick upp för trappan för att hämta sin väska.,"up, upward, upwards",She went up the stairs to get her bag.,electricidad,El precio de la electricidad ha subido fuertemente este mes.,برق,قیمت برق در این ماه به شدت افزایش یافته است.,ηλεκτρισμός,Η τιμή του ηλεκτρικού ρεύματος έχει αυξηθεί απότομα αυτόν τον μήνα.,"електрика, електроенергія",Ціна на електроенергію різко зросла цього місяця.,электричество,В этом месяце цены на электроэнергию резко выросли.,"बिजली, विद्युत, शक्ति",इस महीने बिजली की कीमत में भारी बढ़ोतरी हुई है।,"বিদ্যুৎ, শক্তি, ক্ষমতা",এই মাসে বিদ্যুতের দাম অনেক বেড়েছে।,"energji elektrike, energji, rrymë",Çmimi i energjisë elektrike është rritur ndjeshëm këtë muaj.,"elektrik, enerji, güç",Elektrik fiyatı bu ay keskin bir şekilde arttı.,"elektrik, tenaga elektrik, kuasa elektrik",Harga elektrik telah meningkat secara mendadak bulan ini.,"kuryente, elektrisidad",Tumindi ang pagtaas ng presyo ng kuryente ngayong buwan.,,,,,,,,,,,,,40
Kelly List,A1,1 to 100,Prep,Å,"Å ena sidan är det dyrt, å andra sidan är det hög kvalitet.","on, upon, at","On the one hand it is expensive, on the other hand it is high quality.",para,Este es un regalo para ti.,برای,این یک هدیه برای تو است.,για,Αυτό είναι ένα δώρο για σένα.,"для, за, бо",Це подарунок для тебе.,"для, за, из-за",Это подарок для тебя.,"के लिए, क्योंकि, चूँकि",यह तुम्हारे लिए एक उपहार है।,"জন্য, যেহেতু, কারণসমূহ",এটি তোমার জন্য একটি উপহার।,"për, sepse, meqenëse",Kjo është një dhuratë për ty.,"için, çünkü, -dan dolayı",Bu senin için bir hediye.,"untuk, kerana, sejak",Ini adalah hadiah untukmu.,"para, dahil, dahil sa",Ito ay isang regalo para sa iyo.,,,,,,,,,,,,,41
Kelly List,A1,1 to 100,Prep,Av,Boken är skriven av en känd författare.,"of, from, by",The book is written by a famous author.,que,Espero que nos veamos pronto.,که,امیدوارم که به زودی همدیگر را ببینیم.,"ότι, πως",Ελπίζω να τα πούμε σύντομα.,"що, щоб, тому що","Я сподіваюся, що ми скоро побачимося.",что,"Я надеюсь, что мы скоро увидимся.","कि, ताकि, क्योंकि",मुझे आशा है कि हम जल्द ही मिलेंगे।,"যে, যাতে, কারণ",আমি আশা করি আমাদের শীঘ্রই দেখা হবে।,"se, që, sepse",Shpresoj që të shihemi së shpejti.,"ki, diye, çünkü",Umarım yakında görüşürüz.,"bahawa, untuk, supaya",Saya berharap kita dapat berjumpa lagi tidak lama lagi.,"na, dahil, sapagkat",Umaasa ako na magkikita tayo muli sa lalong madaling panahon.,,,,,,,,,,,,,42
Kelly List,A1,1 to 100,Prep,Efter,Vi ses efter jobbet.,"after, behind, following",See you after work.,"creer, pensar, confiar",Creo que hoy va a llover.,اعتقاد داشتن، باور کردن، گمان کردن,من فکر می‌کنم امروز باران خواهد بارید.,"πιστεύω, νομίζω, σκέφτομαι",Πιστεύω ότι θα βρέξει σήμερα.,"вірити, довіряти, думати","Я думаю, що сьогодні буде дощ.","верить, полагать, думать","Я думаю, что сегодня пойдет дождь.","मानना, विश्वास करना, सोचना",मुझे लगता है कि आज बारिश होगी।,"বিশ্বাস করা, মনে করা, আস্থাশীল হওয়া",আমার মনে হয় আজ বৃষ্টি হবে।,"besoj, mendoj, kujtoj",Unë besoj se do të bjerë shi sot.,"inanmak, güvenmek, sanmak",Bugün yağmur yağacağını düşünüyorum.,"percaya, yakin, fikir",Saya rasa hari ini akan hujan.,"maniwala, manalig, akalain",Naniniwala ako na uulan ngayon.,,,,,,,,,,,,,43
