Source,Subtopic1,Subtopic2,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example
Torbjörn,10th Nov,Klassord,inträffar,Olyckan inträffade på motorvägen.,occurs,The accident occurred on the highway.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,skjuten,Tjuven blev skjuten av polisen under flykten.,shot,The thief was shot by the police while fleeing.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,högvarv,Motorn gick på högvarv under tävlingen.,high speed,The engine was running at high speed during the race.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,nyhetsprogrammet,Jag tittade på nyhetsprogrammet igår kväll.,news program,I watched the news program last night.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,musikstilar,Det finns många olika musikstilar att välja mellan.,musical styles,There are many different music styles to choose from.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,charterresenärerna,Charterresenärerna var nöjda med sin semester i solen.,charter travelers,The charter travelers were happy with their vacation in the sun.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,mellanlandigar,Flyget mellanlandar i Tyskland innan det fortsätter till Spanien.,intermediate countries,The flight stops in Germany before continuing to Spain.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,präster,Präster leder ofta ceremonier i kyrkan.,clergy,Priests often lead ceremonies in the church.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,utanför,Vi väntade utanför biografen.,outside,We waited outside the cinema.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,borde,Du borde ringa din mormor oftare.,should,You should call your grandmother more often.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,hemska,Vi såg något hemskt på nyheterna igår.,terrible,We saw something terrible on the news yesterday.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,deppig,Jag känner mig deppig idag.,depressed,I feel depressed today.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,äventyr,Vi åkte på ett spännande äventyr till fjällen.,adventure,We went on an exciting adventure to the mountains.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,fortfarande,Han bor fortfarande i Stockholm.,still,He still lives in Stockholm.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,barnslig,Han är för barnslig för sin ålder.,childish,He is too childish for his age.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,önska sig,Jag önskar mig en ny bok i födelsedagspresent.,wish,I would like a new book as a birthday present.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,springer,Han springer snabbt i parken.,running,He runs quickly in the park.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,10th Nov,Klassord,förendringar,Det har skett stora förendringar i staden de senaste åren.,changes,There have been major changes in the city in recent years.,,,,,,,,,,,,,,,,,,,,,,
Rivstart B1+B2,Ordkort,Kapitel 1,djup,Sjön är väldigt djup på den här platsen.,"deep, profound",The lake is very deep in this spot.,profundidad,El lago es muy profundo en este lugar.,عمق,دریاچه در این مکان بسیار عمیق است.,βάθος,Η λίμνη είναι πολύ βαθιά σε αυτό το μέρος.,глибина,Озеро в цьому місці дуже глибоке.,глубина,Озеро в этом месте очень глубокое.,गहराई,इस स्थान पर झील बहुत गहरी है।,গভীরতা,এই জায়গায় হ্রদটি অনেক গভীর।,thellësi,Liqeni është shumë i thellë në këtë vend.,derinlik,Buradaki göl çok derin.,kedalaman,Tasik sangat dalam di tempat ini.,lalim,Napakalalim ng lawa sa lugar na ito.
Rivstart B1+B2,Ordkort,Kapitel 1,envis,Hon var så envis att hon vägrade att ändra sig.,"stubborn, persistent, obstinate",She was so stubborn that she refused to change her mind.,tenaz,Ella era tan terca que se negó a cambiar de opinión.,سرسخت,او آنقدر لجباز بود که حاضر نبود نظرش را عوض کند.,πεισματάρης,Ήταν τόσο πεισματάρα που αρνήθηκε να αλλάξει γνώμη.,впертий,"Вона була настільки впертою, що відмовилася змінювати свою думку.",упрямый,"Она была настолько упряма, что отказалась менять свое решение.",जिद्दी,वह इतनी जिद्दी थी कि उसने अपना मन बदलने से इनकार कर दिया।,একগুঁয়ে,সে এতটাই একগুঁয়ে ছিল যে সে তার মন পরিবর্তন করতে অস্বীকৃতি জানায়।,kokëfortë,Ajo ishte aq kokëfortë saqë nuk pranoi të ndryshonte mendje.,inatçı,O kadar inatçıydı ki fikrini değiştirmeyi reddediyordu.,degil,Dia sangat degil sehingga dia enggan mengubah fikirannya.,matigas ang ulo,Napakatigas ng ulo niya na ayaw niyang magbago ng isip.
Rivstart B1+B2,Ordkort,Kapitel 1,okänd,Orsaken till branden är fortfarande okänd.,"unknown, unfamiliar",The cause of the fire is still unknown.,desconocido,La causa del incendio aún se desconoce.,ناشناخته,علت آتش سوزی هنوز مشخص نیست.,άγνωστος,Η αιτία της πυρκαγιάς παραμένει άγνωστη.,невідомий,Причина пожежі досі невідома.,неизвестный,Причина пожара пока неизвестна.,अज्ञात,आग लगने का कारण अभी भी अज्ञात है।,অজানা,আগুন লাগার কারণ এখনও অজানা।,i panjohur,Shkaku i zjarrit është ende i panjohur.,bilinmeyen,Yangının çıkış nedeni henüz bilinmiyor.,tidak diketahui,Punca kebakaran masih belum diketahui.,hindi kilala,Inaalam pa ang sanhi ng sunog.
Rivstart B1+B2,Ordkort,Kapitel 1,ensam,Han föredrar att arbeta ensam på sitt kontor.,"alone, lonely, solitary",He prefers to work alone in his office.,solo,Él prefiere trabajar solo en su oficina.,به تنهایی,او ترجیح می‌دهد به تنهایی در دفترش کار کند.,μόνος,Προτιμά να εργάζεται μόνος του στο γραφείο του.,один,Він воліє працювати самостійно у своєму кабінеті.,один,Он предпочитает работать один в своем офисе.,अकेला,वह अपने कार्यालय में अकेले काम करना पसंद करते हैं।,একা,সে তার অফিসে একা কাজ করতে পছন্দ করে।,vetëm,Ai preferon të punojë vetëm në zyrën e tij.,yalnız,Ofisinde yalnız çalışmayı tercih ediyor.,bersendirian,Dia lebih suka bekerja seorang diri di pejabatnya.,mag-isa,Mas gusto niyang magtrabaho mag-isa sa kanyang opisina.
Rivstart B1+B2,Ordkort,Kapitel 1,falsk,Polisen upptäckte att passet var falskt.,"false, fake, artificial",The police discovered that the passport was fake.,falso,La policía descubrió que el pasaporte era falso.,جعلی,پلیس متوجه شد که گذرنامه جعلی است.,απομίμηση,Η αστυνομία ανακάλυψε ότι το διαβατήριο ήταν πλαστό.,підробка,"Поліція виявила, що паспорт підроблений.",фальшивый,"Полиция обнаружила, что паспорт был поддельным.",नकली,पुलिस को पता चला कि पासपोर्ट नकली था।,নকল,পুলিশ জানতে পারে যে পাসপোর্টটি জাল।,i rremë,Policia zbuloi se pasaporta ishte e falsifikuar.,sahte,Polis pasaportun sahte olduğunu tespit etti.,palsu,Polis mendapati pasport itu palsu.,peke,Natuklasan ng pulisya na peke ang pasaporte.
Rivstart B1+B2,Ordkort,Kapitel 1,fantasifull,Barnboken var fylld med fantasifulla bilder.,"imaginative, fanciful, creative",The children's book was filled with imaginative pictures.,imaginativo,El libro infantil estaba lleno de imágenes imaginativas.,خیال پرداز,کتاب کودک پر از تصاویر تخیلی بود.,ευφάνταστος,Το παιδικό βιβλίο ήταν γεμάτο με ευφάνταστες εικόνες.,уявний,Дитяча книжка була сповнена цікавих картинок.,творческий,Детская книга была наполнена яркими картинками.,कल्पनाशील,बच्चों की यह पुस्तक कल्पनाशील चित्रों से भरी हुई थी।,কল্পনাপ্রবণ,শিশুদের বইটি कल्पनाप्रসূত ছবিতে ভরা ছিল।,imagjinativ,Libri për fëmijë ishte plot me fotografi imagjinative.,yaratıcı,Çocuk kitabı yaratıcı resimlerle doluydu.,berimaginasi,Buku kanak-kanak itu dipenuhi dengan gambar-gambar imaginasi.,mapanlikha,Ang aklat ng mga bata ay napuno ng mga mapanlikhang larawan.
Rivstart B1+B2,Ordkort,Kapitel 1,hälsosam,Det är viktigt att äta en hälsosam frukost.,"healthy, wholesome",It is important to eat a healthy breakfast.,saludable,Es importante comer un desayuno saludable.,سالم,خوردن یک صبحانه سالم بسیار مهم است.,υγιής,Είναι σημαντικό να τρώτε ένα υγιεινό πρωινό.,здоровий,Важливо їсти здоровий сніданок.,здоровый,Важно питаться здоровой пищей на завтрак.,स्वस्थ,स्वस्थ नाश्ता करना महत्वपूर्ण है।,সুস্থ,স্বাস্থ্যকর নাস্তা খাওয়া গুরুত্বপূর্ণ।,i shëndetshëm,Është e rëndësishme të hani një mëngjes të shëndetshëm.,sağlıklı,Sağlıklı bir kahvaltı yapmak önemlidir.,sihat,Adalah penting untuk mengambil sarapan pagi yang sihat.,malusog,Mahalagang kumain ng malusog na almusal.
Rivstart B1+B2,Ordkort,Kapitel 1,liknande,Vi har liknande smak när det gäller musik.,"similar, like, alike",We have similar taste when it comes to music.,similar,Tenemos gustos similares en cuanto a música.,مشابه,سلیقه‌ی ما در موسیقی مشابه است.,παρόμοιος,Έχουμε παρόμοιο γούστο όσον αφορά τη μουσική.,подібний,"У нас схожі смаки, коли справа доходить до музики.",похожий,У нас схожие вкусы в плане музыки.,समान,जब बात संगीत की आती है तो हमारी रुचि एक जैसी है।,অনুরূপ,সঙ্গীতের ক্ষেত্রেও আমাদের একই রকম রুচি।,i ngjashëm,Kemi shije të ngjashme kur bëhet fjalë për muzikën.,benzer,Müzik zevkimiz benzer.,serupa,Kami mempunyai cita rasa yang sama dalam hal muzik.,katulad,Pareho kami ng taste pagdating sa music.
Rivstart B1+B2,Ordkort,Kapitel 1,modig,Det var modigt av dig att tala inför alla.,"brave, courageous, daring",It was brave of you to speak in front of everyone.,corajudo,Fue valiente de tu parte hablar delante de todos.,شجاع,خیلی شجاعانه بود که جلوی همه حرف زدی.,γενναίος,Ήταν γενναίο εκ μέρους σου να μιλήσεις μπροστά σε όλους.,хоробрий,"Це було сміливо з вашого боку, що виступили перед усіма.",храбрый,"Вы поступили смело, выступив перед всеми.",बहादुर,सबके सामने बोलना आपका साहसपूर्ण कार्य था।,সাহসী,সবার সামনে কথা বলা তোমার সাহসের কাজ ছিল।,trim,Ishte guxim nga ana juaj të flisnit para të gjithëve.,cesur,Herkesin önünde konuşman büyük bir cesaret.,berani,Beraninya awak bercakap di hadapan semua orang.,matapang,Ang lakas ng loob mong magsalita sa harap ng lahat.
