Source,Subtopic1,Subtopic2,Swedish,SwedishExample,en_Word,en_Example,es_Word,es_Example,fa_Word,fa_Example,el_Word,el_Example,uk_Word,uk_Example,ru_Word,ru_Example,hi_Word,hi_Example,bn_Word,bn_Example,sq_Word,sq_Example,tr_Word,tr_Example,ms_Word,ms_Example,fil_Word,fil_Example
Rivstart B1+B2,Ordkort,Kapitel 2,ärlig,Var ärlig och säg vad du tycker.,honest / truthful / sincere,Be honest and say what you think.,honesto,Sé honesto y di lo que piensas.,صادق,صادق باشید و نظرتان را بگویید.,τίμιος,Να είσαι ειλικρινής και να λες αυτό που σκέφτεσαι.,чесний,Будьте чесними та кажіть / що думаєте.,честный,Будьте честны и говорите то / что думаете.,ईमानदार,ईमानदार रहें और जो आप सोचते हैं वही कहें।,সৎ,সৎ থাকুন এবং আপনার মতামত বলুন।,i ndershëm,Ji i sinqertë dhe thuaj atë që mendon.,dürüst,Dürüst ol ve ne düşünüyorsan onu söyle.,jujur,Jujurlah dan katakan apa yang anda fikirkan.,tapat,Maging tapat at sabihin kung ano ang iniisip mo.
Rivstart B1+B2,Ordkort,Kapitel 2,tröttna,Jag börjar tröttna på att höra samma ursäkt.,to get tired (of) / to grow weary,I am starting to get tired of hearing the same excuse.,neumático,Me estoy cansando de escuchar la misma excusa.,تایر,دارم از شنیدن بهانه‌های تکراری خسته می‌شوم.,λάστιχο,Έχω κουραστεί να ακούω τις ίδιες δικαιολογίες.,шина,Мені набридло чути одні й ті ж виправдання.,шина,Мне надоело слушать одни и те же оправдания.,थका देना,मैं एक ही बहाना सुनकर थक गया हूं।,টায়ার,একই অজুহাত শুনতে শুনতে আমি ক্লান্ত হয়ে পড়ছি।,gomë,Po lodhem duke dëgjuar të njëjtat justifikime.,yorulmak,Aynı bahaneyi duymaktan sıkıldım.,tayar,Saya semakin bosan mendengar alasan yang sama.,gulong,Napapagod na akong marinig ang parehong dahilan.
Rivstart B1+B2,Ordkort,Kapitel 3,klimatsmart,Att åka tåg är ett klimatsmart sätt att resa.,climate-smart / eco-friendly,Taking the train is a climate-smart way to travel.,climáticamente inteligente,Viajar en tren es una forma de viajar inteligente desde el punto de vista climático.,هوشمند در برابر تغییرات اقلیمی,سفر با قطار روشی هوشمندانه برای سفر با توجه به آب و هوا است.,κλιματικά έξυπνο,Το ταξίδι με τρένο είναι ένας κλιματικά έξυπνος τρόπος ταξιδιού.,кліматично розумний,Подорож поїздом – це кліматично безпечний спосіб подорожувати.,климатически умный,Путешествие на поезде — это экологически безопасный способ передвижения.,जलवायु-स्मार्ट,रेलगाड़ी से यात्रा करना जलवायु के लिहाज से स्मार्ट यात्रा है।,জলবায়ু-সচেতন,ট্রেনে ভ্রমণ করা জলবায়ু-সচেতন ভ্রমণের একটি উপায়।,i zgjuar ndaj klimës,Udhëtimi me tren është një mënyrë udhëtimi e zgjuar për klimën.,iklime duyarlı,Trenle seyahat etmek iklim açısından akıllı bir seyahat şeklidir.,pintar iklim,Perjalanan dengan kereta api adalah cara yang bijak iklim untuk perjalanan.,matalino sa klima,
Rivstart B1+B2,Ordkort,Kapitel 3,följande,Läs igenom följande instruktioner.,the following / the next,Read through the following instructions.,siguiente,Lea las siguientes instrucciones.,دنبال کردن,دستورالعمل‌های زیر را تا انتها بخوانید.,εξής,Διαβάστε προσεκτικά τις ακόλουθες οδηγίες.,наступний,Прочитайте наступні інструкції.,следующий,Прочитайте следующие инструкции.,अगले,निम्नलिखित निर्देशों को ध्यानपूर्वक पढ़ें।,অনুসরণ করা,নিম্নলিখিত নির্দেশাবলী পড়ুন।,duke ndjekur,Lexoni udhëzimet e mëposhtme.,takip etme,Aşağıdaki talimatları okuyun.,mengikuti,Baca melalui arahan berikut.,sumusunod,Basahin ang sumusunod na mga tagubilin.
Rivstart B1+B2,Ordkort,Kapitel 3,förberedd,Han var väl förberedd för intervjun.,prepared / ready,He was well prepared for the interview.,preparado,Estaba bien preparado para la entrevista.,آماده شده,او برای مصاحبه به خوبی آماده شده بود.,έτοιμος,Ήταν καλά προετοιμασμένος για τη συνέντευξη.,підготовлений,Він добре підготувався до співбесіди.,готовый,Он был хорошо подготовлен к интервью.,तैयार,वह साक्षात्कार के लिए अच्छी तरह तैयार था।,প্রস্তুত,সে সাক্ষাৎকারের জন্য ভালোভাবে প্রস্তুত ছিল।,i përgatitur,Ai ishte përgatitur mirë për intervistën.,tedarikli,Mülakata iyi hazırlanmıştı.,disediakan,Dia sudah bersedia untuk temu duga.,pinaghandaan,Naghanda siya nang husto para sa panayam.
Torbjörn,Klassord,10th Nov,...inför man den igen,Värnplikten avskaffades 2010 men...inför man den igen.,...re-introduce it,Conscription was abolished in 2010 but...is it being reintroduced?,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,1900-talet,Många stora förändringar skedde under 1900-talet.,20th century,Many major changes took place during the 20th century.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,1930-talet,Under 1930-talet var det ekonomisk depression.,1930s,During the 1930s / there was an economic depression.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,allmänna,Det är en allmän sanning att solen går upp i öster.,general,It is a universal truth that the sun rises in the east.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,allvarlig,Detta är en allvarlig situation som kräver omedelbara åtgärder.,serious,This is a serious situation that requires immediate action.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,årtal,Vilket årtal var det?,year,What year was it?,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,äventyr,Vi åkte på ett spännande äventyr till fjällen.,adventure,We went on an exciting adventure to the mountains.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,avskaffar,Regeringen planerar att avskaffa den gamla lagen.,abolishes,The government plans to abolish the old law.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,barnslig,Han är för barnslig för sin ålder.,childish,He is too childish for his age.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,bonusfamiljen,De har bildat en lycklig bonusfamilj efter att ha gift sig.,the bonus family,They have formed a happy bonus family after getting married.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,borde,Du borde ringa din mormor oftare.,should,You should call your grandmother more often.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,charterresenärerna,Charterresenärerna var nöjda med sin semester i solen.,charter travelers,The charter travelers were happy with their vacation in the sun.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,chockrosa,Jag köpte en tröja i chockrosa färg.,shock pink,I bought a shirt in hot pink.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,deppig,Jag känner mig deppig idag.,depressed,I feel depressed today.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,drunknar,Barnet drunknade i poolen.,drowns,The child drowned in the pool.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,en hövrätt,Vi har en hövrätt över vår grannes mark.,a right of way,We have a right of way over our neighbor's land.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,en tingsrätt,Målet togs upp i tingsrätten.,a district court,The case was brought up in the district court.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,ett decennium,Det har gått ett decennium sedan vi sågs sist.,a decade,It's been a decade since we last saw each other.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,ett sekel,Ett sekel har gått sedan den stora revolutionen.,a century,A century has passed since the Great Revolution.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,ett tal,Välj ett tal mellan ett och tio.,a number,Choose a number between one and ten.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,folkomröstning,Regeringen utlyste en folkomröstning om EU-medlemskapet.,referendum,The government announced a referendum on EU membership.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,förendringar,Det har skett stora förendringar i staden de senaste åren.,changes,There have been major changes in the city in recent years.,,,,,,,,,,,,,,,,,,,,,,
Torbjörn,Klassord,10th Nov,försvaret,Regeringen satsar mer pengar på försvaret.,defense,The government is investing more money in defense.,,,,,,,,,,,,,,,,,,,,,,
